Date,RELIANCE.NS_Open,RELIANCE.NS_High,RELIANCE.NS_Low,RELIANCE.NS_Close,RELIANCE.NS_Volume,RELIANCE.NS_return_1d,RELIANCE.NS_return_3d,RELIANCE.NS_return_5d,RELIANCE.NS_return_7d,RELIANCE.NS_return_10d,RELIANCE.NS_sma_5,RELIANCE.NS_price_to_sma_5,RELIANCE.NS_sma_5_slope,RELIANCE.NS_sma_10,RELIANCE.NS_price_to_sma_10,RELIANCE.NS_sma_10_slope,RELIANCE.NS_sma_20,RELIANCE.NS_price_to_sma_20,RELIANCE.NS_sma_20_slope,RELIANCE.NS_sma_50,RELIANCE.NS_price_to_sma_50,RELIANCE.NS_sma_50_slope,RELIANCE.NS_volatility_10d,RELIANCE.NS_rolling_max_10d,RELIANCE.NS_rolling_min_10d,RELIANCE.NS_price_range_10d,RELIANCE.NS_volatility_20d,RELIANCE.NS_rolling_max_20d,RELIANCE.NS_rolling_min_20d,RELIANCE.NS_price_range_20d,RELIANCE.NS_volatility_30d,RELIANCE.NS_rolling_max_30d,RELIANCE.NS_rolling_min_30d,RELIANCE.NS_price_range_30d,RELIANCE.NS_rsi_14,RELIANCE.NS_rsi_overbought,RELIANCE.NS_rsi_oversold,RELIANCE.NS_macd,RELIANCE.NS_macd_signal,RELIANCE.NS_macd_diff,RELIANCE.NS_macd_cross,RELIANCE.NS_roc_10,RELIANCE.NS_roc_20,RELIANCE.NS_momentum_10,RELIANCE.NS_bb_high,RELIANCE.NS_bb_low,RELIANCE.NS_bb_mid,RELIANCE.NS_bb_width,RELIANCE.NS_bb_position,RELIANCE.NS_bb_squeeze,RELIANCE.NS_volume_sma_20,RELIANCE.NS_volume_ratio,RELIANCE.NS_volume_change,RELIANCE.NS_volume_trend,RELIANCE.NS_high_volume,RELIANCE.NS_adx,RELIANCE.NS_adx_strong_trend,RELIANCE.NS_stoch_k,RELIANCE.NS_stoch_d,RELIANCE.NS_stoch_overbought,RELIANCE.NS_stoch_oversold,RELIANCE.NS_williams_r,RELIANCE.NS_atr,RELIANCE.NS_atr_percent,RELIANCE.NS_ema_12,RELIANCE.NS_ema_26,RELIANCE.NS_ema_cross,RELIANCE.NS_close_lag_1,RELIANCE.NS_return_lag_1,RELIANCE.NS_close_lag_2,RELIANCE.NS_return_lag_2,RELIANCE.NS_close_lag_3,RELIANCE.NS_return_lag_3,RELIANCE.NS_close_lag_5,RELIANCE.NS_return_lag_5,RELIANCE.NS_close_lag_10,RELIANCE.NS_return_lag_10,RELIANCE.NS_day_of_week,RELIANCE.NS_month,RELIANCE.NS_quarter,RELIANCE.NS_is_month_end,RELIANCE.NS_is_quarter_end,RELIANCE.NS_rsi_vol_interaction,RELIANCE.NS_return_volume_interaction,RELIANCE.NS_rsi_macd_interaction,RELIANCE.NS_vol_return_interaction,RELIANCE.NS_rsi_bb_interaction,RELIANCE.NS_macd_volume_interaction,RELIANCE.NS_adx_vol_interaction,RELIANCE.NS_fib_236,RELIANCE.NS_fib_382,RELIANCE.NS_fib_500,RELIANCE.NS_fib_618,RELIANCE.NS_fib_786,RELIANCE.NS_dist_to_fib_236,RELIANCE.NS_dist_to_fib_382,RELIANCE.NS_dist_to_fib_500,RELIANCE.NS_dist_to_fib_618,RELIANCE.NS_dist_to_fib_786,RELIANCE.NS_ichimoku_tenkan,RELIANCE.NS_ichimoku_kijun,RELIANCE.NS_ichimoku_senkou_a,RELIANCE.NS_ichimoku_senkou_b,RELIANCE.NS_ichimoku_chikou,RELIANCE.NS_ichimoku_above_cloud,RELIANCE.NS_ichimoku_below_cloud,future_close,target
2021-06-23,1023.777092514532,1024.0500559302593,1001.7999870984139,1003.4608154296875,16653951,-0.009165311659649511,-0.009120881849581375,-0.002825873234617693,-0.017617712337286484,0.017488985254652034,1011.0048583984375,0.9925380744651409,1.3271484375,1010.3412841796875,0.9931899558518127,5.950408935546875,995.2958221435547,1.00820358440624,28.148574829101562,928.59435546875,1.0806234277863398,10.712137451171884,0.010253379621836964,1023.7771606445312,989.8405151367188,0.03428496307117223,0.017507551136714736,1023.7771606445312,896.0255126953125,0.14257590452411575,0.015360701110948496,1023.7771606445312,867.4819946289062,0.18017107788212408,60.336072349633,0,0,24.40697053544227,26.748176374490995,-2.341205839048726,-1,1.748898525465195,12.33413742647604,17.24786376953125,1051.6490647877729,938.9425794993365,995.2958221435547,0.11323918254343922,0.5724447512069701,1,21598523.85,0.7710689450658915,0.29382097284218744,1690355.5,0,34.10974274118679,1,44.11280733759305,58.19743481472062,0,0,-55.88719266240695,21.931121834721893,2.1855484038338724,1003.313298140185,978.9063276047427,1,1012.742919921875,-0.00514032635883066,1017.9756469726562,0.005211958315423093,1012.697509765625,0.004513337894559877,1006.3045043945312,-0.017066854899360995,986.2129516601562,-0.017881446878200147,2,6,2,0,0,1.0563368720497197,-0.007067087192606064,1472.6207400618057,0.00016046216256524162,34.539067924991414,18.81945702301777,0.5971780653015121,926.1749016113281,944.8266422119141,959.9013366699219,974.9760311279297,996.4383079833984,0.0770193640149916,0.05843195102009633,0.04340924736668787,0.02838654371327941,0.006998287664358864,1013.4938453595757,961.916127368979,887.5690439169502,931.483844674992,926.0859985351562,1,0,979.8683471679688,0
2021-06-24,1004.1432535343797,1007.669572262773,973.7257080355693,979.8683471679688,91461975,-0.023511100681710584,-0.03743439238258228,-0.028050513979517633,-0.04288903402466915,-0.010074519901191015,1005.3490478515625,0.9746548716209099,-7.990039062499932,1009.3440673828125,0.9707971531538566,4.330889892578057,999.4879638671875,0.9803703322015933,26.94547119140634,930.8602197265625,1.0526482133437847,10.885196533203157,0.01294620300966505,1023.7771606445312,979.8683471679688,0.04481093159450293,0.018707483650343776,1023.7771606445312,949.8477783203125,0.0778328738684357,0.015978898216044538,1023.7771606445312,878.432373046875,0.16545927957268072,50.82608729811418,0,0,20.728794292868088,25.544299958166416,-4.815505665298328,-1,-1.0074519901190975,9.35719276792138,-9.97216796875,1033.8692709515403,965.1066567828348,999.4879638671875,0.06879784114923347,0.2146761079925922,1,24830657.9,3.683429386701832,1.0,4706317.3999999985,1,31.7062760542923,1,10.00735581335078,38.20840090801967,0,1,-89.99264418664922,22.789174862756315,2.325738445233174,999.706382605998,978.9775883131299,1,1003.4608154296875,-0.009165311659649511,1012.742919921875,-0.00514032635883066,1017.9756469726562,0.005211958315423093,1008.1473999023438,0.0018313497552326918,989.8405151367188,0.0036782760462190645,3,6,2,0,0,0.9508281971404166,-0.08660147916471825,1053.5635083139643,0.0004398335316046871,10.91114660565088,76.35305004924754,0.5931446408989596,967.2951125488281,978.088802368164,986.8124694824219,995.5361365966797,1007.9562728271485,0.012831555030305856,0.0018161060156173105,-0.007086791133240643,-0.015989688282098596,-0.02866499947708273,1004.416328250175,961.916127368979,889.1390522654693,931.483844674992,943.012451171875,1,0,957.5499877929688,0
2021-06-25,979.868355835384,979.868355835384,946.9254774381874,957.5499877929688,55355022,-0.022776895936586716,-0.05449846258432889,-0.054456065548555976,-0.048449069231680464,-0.049115547393639436,994.3195434570313,0.9630203832298992,-20.157080078124977,1004.3980834960937,0.9533570439122536,-2.56072998046875,999.8730743408203,0.9576715408845732,22.096646118164017,932.4924487304687,1.0268715731656748,10.258348388671834,0.012867874240944537,1023.7771606445312,957.5499877929688,0.06916314938733145,0.014485305662331326,1023.7771606445312,957.5499877929688,0.06916314938733145,0.016628579751944966,1023.7771606445312,888.8839721679688,0.15175567644398058,43.793906114891165,0,0,15.830424759023572,23.60152491833785,-7.77110015931428,-1,-4.9115547393639405,0.8108888232887851,-49.4598388671875,1032.1284645839357,967.6176840977048,999.8730743408203,0.06451896959897689,-0.15606223066677788,1,24774912.45,2.2343175626438994,-0.39477556656741775,3721400.8999999985,1,30.648508860734953,1,12.048461236915971,22.056208129286578,0,1,-87.95153876308403,23.514439400930623,2.45568792237452,993.2207834039934,977.3903586449699,1,979.8683471679688,-0.023511100681710584,1003.4608154296875,-0.009165311659649511,1012.742919921875,-0.00514032635883066,1012.697509765625,0.004513337894559877,1007.0098266601562,0.017345533205484154,4,6,2,0,0,0.6343681162216395,-0.050890818613628167,693.2761356555269,0.0003299302996805709,-6.834574677901359,35.37019606319919,0.44395301894241584,973.1796005859375,982.8487678222656,990.66357421875,998.4783806152344,1009.6045456542969,-0.016322503255410185,-0.026420323065960573,-0.034581574693665726,-0.04274282632137087,-0.054362235418442525,991.016212951484,961.916127368979,889.1390522654693,931.483844674992,949.9513549804688,1,0,949.1550903320312,0
2021-06-28,965.535542609245,967.5830690553377,946.8800342020979,949.1550903320312,20277042,-0.008767059232371421,-0.05411843119594284,-0.06760530749953553,-0.05851555990327095,-0.07078270058027392,980.5554321289062,0.9679769845048933,-33.22501220703134,997.1679382324219,0.9518507905644278,-10.591162109374977,998.3534545898438,0.9507204947990842,14.696029663085938,933.8434228515625,1.0163963969823906,9.412906494140657,0.010949944850441502,1023.7771606445312,949.1550903320312,0.0786194701715142,0.012661612241592209,1023.7771606445312,949.1550903320312,0.0786194701715142,0.016675672393989368,1023.7771606445312,890.1536254882812,0.1501128921234834,41.469712969975504,0,0,11.142588719851005,21.10973767864048,-9.967148958789476,-1,-7.078270058027393,-3.1026974673538494,-72.30145263671875,1036.6027694832708,960.1041396964167,998.3534545898438,0.07662479599300048,-0.14312739188783508,1,22832557.45,0.8880758121118841,-0.6336910136175178,1597311.5,0,29.668085764941633,1,2.5786418452306683,8.21148629849912,0,1,-97.42135815476934,23.313624790381276,2.4562503038598,986.4414460083069,975.2988572884559,1,957.5499877929688,-0.022776895936586716,979.8683471679688,-0.023511100681710584,1003.4608154296875,-0.009165311659649511,1017.9756469726562,0.005211958315423093,1021.45654296875,0.014346152267955103,0,6,2,0,0,0.525073425395957,-0.007785813247621241,462.079955954708,0.00011100510449935798,-5.935451859729721,9.895463526410401,0.37564579790599256,966.7658989257812,977.6607211914062,986.4661254882812,995.2715297851562,1007.8080375976563,-0.018554194960477347,-0.03003263760551837,-0.0393097350857571,-0.04858683256599571,-0.06179490355481018,987.8311005362597,961.916127368979,889.1390522654693,931.483844674992,957.2315673828125,1,0,949.97412109375,1
2021-06-29,950.7476377872767,959.6203929887992,948.2906059997632,949.97412109375,27144063,0.000862905093236277,-0.030508410809084174,-0.061979005326413095,-0.061936943724085425,-0.07208896856452396,968.0016723632813,0.9813765287971882,-43.57192382812502,989.7876342773437,0.9597757015699009,-18.828863525390602,996.6798065185546,0.9531387260789906,6.892916870117119,935.321416015625,1.0156659569932056,8.821809082031223,0.0108219858696087,1017.9756469726562,949.1550903320312,0.07250717753254671,0.012609683785489994,1023.7771606445312,949.1550903320312,0.0786194701715142,0.016528270476945574,1023.7771606445312,890.1536254882812,0.1501128921234834,41.79427204664949,0,0,7.4081374254813,18.369417628008648,-10.961280202527348,-1,-7.2088968564524,-3.4036362526009603,-73.80303955078125,1039.9865922985678,953.3730207385415,996.6798065185546,0.08690210335711641,-0.039242113950190484,1,22789069.0,1.1911001278727096,0.33865989921015105,1649232.5,0,28.75769289027641,1,3.5069648729183496,6.044689318354977,0,1,-96.49303512708165,22.457636375999467,2.3640261221161403,980.8310883291442,973.4229509036629,1,949.1550903320312,-0.008767059232371421,957.5499877929688,-0.022776895936586716,979.8683471679688,-0.023511100681710584,1012.742919921875,-0.00514032635883066,1023.7771606445312,0.0022718711743101583,1,6,2,0,0,0.5270125545529938,0.001027806366895742,309.617710919531,1.0880960362598213e-05,-1.64009558611988,8.823833434789382,0.36262541374661933,966.7658989257812,977.6607211914062,986.4661254882812,995.2715297851562,1007.8080375976563,-0.017676037124777756,-0.02914458350273722,-0.03841368263012921,-0.04768278175752109,-0.060879465260926635,987.8311005362597,961.916127368979,889.1390522654693,931.483844674992,971.109375,1,0,960.3711547851562,1
2021-06-30,953.8189497184267,965.8312654969786,951.4529057551116,960.3711547851562,19762858,0.010944544130776501,0.0029462346907758175,-0.04294104959751721,-0.056587298879702264,-0.04564557686941084,959.383740234375,1.001029217516799,-51.62111816406252,985.1942993164063,0.9748038081945115,-25.146984863281205,994.7925872802734,0.965398382602323,-0.50323486328125,937.2830358886719,1.024633027604723,8.688680419921866,0.011636597331149273,1017.9756469726562,949.1550903320312,0.07250717753254671,0.012363929847343988,1023.7771606445312,949.1550903320312,0.0786194701715142,0.016604790575125077,1023.7771606445312,890.1536254882812,0.1501128921234834,45.89573267226613,0,0,5.2272550542728595,15.740985113261491,-10.513730058988632,-1,-4.564557686941089,-3.7815646856487675,-45.933349609375,1040.884698113409,948.7004764471377,994.7925872802734,0.09266677581333778,0.12660169090833306,1,22545703.8,0.876568687999884,-0.27192705086191404,947179.9499999993,0,27.53148180851279,1,15.291388909840482,7.1256652093298145,0,1,-84.70861109015952,21.986172663658692,2.2893412150198533,977.6834062454537,972.4561511911809,1,949.97412109375,0.000862905093236277,949.1550903320312,-0.008767059232371421,957.5499877929688,-0.022776895936586716,1003.4608154296875,-0.009165311659649511,1006.3045043945312,-0.017066854899360995,2,6,2,1,1,0.5674516190523519,0.009593644689471588,239.90870058065914,0.00013531757584408103,5.810477361785719,4.582048104764723,0.3403973096738793,966.7658989257812,977.6607211914062,986.4661254882812,995.2715297851562,1007.8080375976563,-0.006658617461345511,-0.01800300469261572,-0.027171756016519135,-0.036340507340422434,-0.049394322784623905,987.8311005362597,962.4262133181048,889.1390522654693,931.483844674992,950.5429077148438,1,0,954.592529296875,0
2021-07-01,963.715500911565,966.0587979305755,953.2502184775107,954.592529296875,12534407,-0.006017075231267155,0.005728714959471581,-0.025795116195095336,-0.05741870861904996,-0.05312206390717911,954.3285766601563,1.0002765846514232,-51.02047119140627,979.8388122558594,0.9742342488956317,-29.505255126953102,992.4259948730469,0.9618777966602824,-7.0619689941406705,939.1340698242187,1.0164603329485744,8.273850097656236,0.011417262666131498,1017.9756469726562,949.1550903320312,0.07250717753254671,0.012322083046468342,1023.7771606445312,949.1550903320312,0.0786194701715142,0.01660784545036128,1023.7771606445312,890.1536254882812,0.1501128921234834,44.038340760470305,0,0,2.998043698229253,13.192396830255044,-10.19435313202579,-1,-5.31220639071791,-4.724093874769434,-53.55487060546875,1041.5698255007007,943.2821642453931,992.4259948730469,0.09903777386230272,0.11507410906952587,1,21973711.3,0.5704273997629158,-0.3657593957311235,-2856946.5999999978,0,26.37854279830709,1,8.741657984109308,9.18000392228936,0,1,-91.25834201589069,21.330630291473415,2.2345272602525954,974.1309636379801,971.1329199397509,1,960.3711547851562,0.010944544130776501,949.97412109375,0.000862905093236277,949.1550903320312,-0.008767059232371421,979.8683471679688,-0.023511100681710584,1008.1473999023438,0.0018313497552326918,3,7,3,0,0,0.542644092079187,-0.0034323045783495685,132.02886999740045,7.41429006965216e-05,5.067672827911307,1.7101662711565087,0.32503859500555937,966.7658989257812,977.6607211914062,986.4661254882812,995.2715297851562,1007.8080375976563,-0.012752424993177762,-0.02416548546794364,-0.03338973982426136,-0.04261399418057897,-0.05574683089126861,987.8311005362597,962.4262133181048,889.1390522654693,931.483844674992,945.1281127929688,1,0,968.7432861328125,1
2021-07-02,954.1601447164786,970.4951021153942,952.3173409366497,968.7432861328125,14086620,0.014823871339492367,0.019757554045211956,0.011689518544763189,-0.034597792721989595,-0.04340311219189741,956.567236328125,1.0127289011605984,-37.752307128906295,975.4433898925781,0.9931312223454571,-28.95469360351558,991.2011016845703,0.9773428262805699,-8.671972656249977,941.2205078125,1.0292415837647635,8.728059082031336,0.012793077108366803,1017.9756469726562,949.1550903320312,0.07250717753254671,0.012798088305291427,1023.7771606445312,949.1550903320312,0.0786194701715142,0.01672993453065106,1023.7771606445312,890.1536254882812,0.1501128921234834,49.434955770520155,0,0,2.346180147520954,11.023153493708227,-8.676973346187273,-1,-4.340311219189736,-2.466456788660025,-43.9542236328125,1041.4122147829414,940.9899885861993,991.2011016845703,0.10131367492032861,0.27636608545443286,1,21954610.0,0.6416246975008894,0.12383617350226461,-2820302.4499999993,0,25.018834695538647,1,24.78070565362851,16.271250849192747,0,0,-75.21929434637148,21.105425354849924,2.17863965169782,973.3020901756468,970.9559100281258,1,954.592529296875,-0.006017075231267155,960.3711547851562,0.010944544130776501,949.97412109375,0.000862905093236277,957.5499877929688,-0.022776895936586716,1012.697509765625,0.004513337894559877,4,7,3,0,0,0.632672929319293,0.009511361963993893,115.98331182237081,0.00018971721442910202,13.662145210911682,1.505367127435724,0.32019325572899254,966.7658989257812,977.6607211914062,986.4661254882812,995.2715297851562,1007.8080375976563,0.002041188037467504,-0.009205158049860421,-0.018294670640988567,-0.027384183232116593,-0.04032518420931598,987.8311005362597,968.717571178604,891.9049754988879,927.6750148854732,950.0877685546875,1,0,978.3668212890625,1
2021-07-05,972.1103871470752,979.8911076185376,969.8580780772137,978.3668212890625,11702287,0.009934040621501383,0.0187382413707875,0.030776562497086157,-0.0015323751228887295,-0.03890940397384346,962.4095825195312,1.0165805069477345,-18.145849609374977,971.4825073242188,1.00708640033448,-25.685430908203102,989.6208038330078,0.9886279850824111,-8.732650756835938,943.5180078125,1.0369349744127914,9.674584960937409,0.013263864585820158,1012.742919921875,949.1550903320312,0.06699414061784108,0.012372264635674346,1023.7771606445312,949.1550903320312,0.0786194701715142,0.016659644230300245,1023.7771606445312,890.1536254882812,0.1501128921234834,52.77062303735187,0,0,2.576413159885874,9.333805426943757,-6.757392267057883,-1,-3.8909403973843473,-3.1293870200951277,-39.60882568359375,1039.3564559880717,939.8851516779439,989.6208038330078,0.10051456469473431,0.38686201893102684,1,21722895.7,0.5387075075815053,-0.16926225027721342,-1109661.75,0,23.29415621845727,0,38.44440438990232,23.98892267588003,0,0,-61.55559561009768,20.394167935626722,2.084511401230478,974.0812795777107,971.5048664178248,1,968.7432861328125,0.014823871339492367,954.592529296875,-0.006017075231267155,960.3711547851562,0.010944544130776501,949.1550903320312,-0.008767059232371421,1017.9756469726562,0.005211958315423093,0,7,3,0,0,0.6528921132075305,0.005351542263422438,135.95892764881003,0.00012290657947075395,20.4149497684781,1.3879331118623095,0.2882014651994925,966.7658989257812,977.6607211914062,986.4661254882812,995.2715297851562,1007.8080375976563,0.011857436404063948,0.0007217130449354062,-0.008278392135730221,-0.017278497316395733,-0.030092206387173914,985.4650450661786,990.2668758175253,912.1563237377911,927.6750148854732,963.39697265625,1,0,966.8095703125,0
2021-07-06,975.9780960314433,977.775345876362,964.7165499262375,966.8095703125,10070124,-0.011812799376551886,0.012798173713577832,0.017722008257831767,0.00967007742423287,-0.04535538951278806,965.7766723632812,1.0010694997909726,-2.2250000000000227,966.8891723632812,0.9999176720010354,-22.898461914062523,987.7528350830078,0.9787970593182375,-8.926971435546875,945.2805639648437,1.0227752554832568,9.959147949218732,0.013499971478419456,1003.4608154296875,949.1550903320312,0.057214806780058615,0.012554469305214002,1023.7771606445312,949.1550903320312,0.0786194701715142,0.016674062649436102,1023.7771606445312,893.2821655273438,0.1460848544313549,48.62230129647364,0,0,1.805488369051318,7.82814201536527,-6.022653646313952,-1,-4.535538951278809,-3.7204272422877676,-45.933349609375,1037.9665648501698,937.5391053158457,987.7528350830078,0.10167266138586625,0.29145878161590066,1,21742665.15,0.4631503971811846,-0.1394738481460932,-1046403.8500000015,0,21.87886971375846,0,24.333354286524006,29.186154776684926,0,0,-75.666645713476,19.91246103756946,2.0596052882609754,972.9625550753706,971.1570667063193,1,978.3668212890625,0.009934040621501383,968.7432861328125,0.014823871339492367,954.592529296875,-0.006017075231267155,949.97412109375,0.000862905093236277,1012.742919921875,-0.00514032635883066,1,7,3,0,0,0.6104271891754453,-0.005471102723071656,87.78699946729196,0.00014830342718157174,14.171396695231433,0.8362126552321272,0.27467759825415683,966.7658989257812,977.6607211914062,986.4661254882812,995.2715297851562,1007.8080375976563,4.517061897167665e-05,-0.011223669285150745,-0.020331361810400468,-0.029439054335650076,-0.04240593860888697,977.2748032324355,990.9934913334392,933.9266704760823,925.7026110639042,960.3028564453125,1,0,960.0980834960938,0
2021-07-07,968.15182763501,968.15182763501,954.6152261057076,960.0980834960938,10454892,-0.0069418911670856565,-0.008924141989391288,-0.0002843393282918605,0.011529193991083542,-0.04321317909661038,965.7220581054687,0.994176404523256,6.33831787109375,962.5528991699218,0.9974496823229715,-22.641400146484443,986.4470916748047,0.973288979813428,-8.345495605468727,946.4482043457032,1.014422214641769,9.165168457031314,0.013433631211856303,979.8683471679688,949.1550903320312,0.032358523015657496,0.012045815991023447,1023.7771606445312,949.1550903320312,0.0786194701715142,0.016769565758082607,1023.7771606445312,896.0255126953125,0.14257590452411575,46.343942750452044,0,0,0.6455228368146209,6.391618179655141,-5.74609534284052,-1,-4.321317909661035,-2.6479948493985654,-43.36273193359375,1038.090887067987,934.8032962816222,986.4470916748047,0.10470667069533512,0.24489667172884352,1,21694951.7,0.4819043685633096,0.0382088641609577,-850752.1000000015,0,21.141535164217093,0,16.13883407349665,26.305530916640972,0,1,-83.86116592650335,19.457042501264674,2.026568205449796,970.9834056016357,970.3378827648211,1,966.8095703125,-0.011812799376551886,978.3668212890625,0.009934040621501383,968.7432861328125,0.014823871339492367,960.3711547851562,0.010944544130776501,1003.4608154296875,-0.009165311659649511,2,7,3,0,0,0.5582506066704703,-0.0033453276795096295,29.916073393446187,8.362074362842482e-05,11.349477334377772,0.3110802750683462,0.25466704235591076,966.7658989257812,977.6607211914062,986.4661254882812,995.2715297851562,1007.8080375976563,-0.006944931506797058,-0.018292545310954058,-0.027463904412944055,-0.03663526351493394,-0.04969279172793665,963.3855709103177,990.9934913334392,937.469143772871,924.7050636922969,976.2965087890625,1,0,952.1581420898438,0
2021-07-08,963.2377120648708,963.2377120648708,946.880007204719,952.1581420898438,11185460,-0.008269927357148266,-0.026788192964973145,-0.0025501846414243134,0.0022990320973999,-0.02827951852737509,965.2351806640625,0.9864519664883931,10.906604003906182,959.7818786621094,0.9920568029655938,-20.056933593749932,984.5629730224609,0.9670870916126988,-7.8630218505859375,947.378603515625,1.0050450142704115,8.244533691406218,0.011777679539380866,978.3668212890625,949.1550903320312,0.030776562497086192,0.01208362345002412,1023.7771606445312,949.1550903320312,0.0786194701715142,0.016884642171817166,1023.7771606445312,949.1550903320312,0.0786194701715142,43.73310370247969,0,0,-0.9040240922092835,4.932489725282256,-5.836513817491539,-1,-2.8279518527375114,-3.8069135856365945,-27.710205078125,1038.2819206889787,930.8440253559432,984.5629730224609,0.1091224210912759,0.19838546415890876,1,21546442.05,0.5191325776220209,0.06987810108416226,-427269.25,0,20.864643506625043,0,6.444439202419458,15.638875854146685,0,1,-93.55556079758054,19.23566124118518,2.0202170617336526,968.0872112152061,968.9912353074154,-1,960.0980834960938,-0.0069418911670856565,966.8095703125,-0.011812799376551886,978.3668212890625,0.009934040621501383,954.592529296875,-0.006017075231267155,979.8683471679688,-0.023511100681710584,3,7,3,0,0,0.5284543574416203,-0.0042931887056632465,-39.53577937412865,9.993068814283278e-05,8.676012077126124,-0.46930835722101283,0.2521204955530479,966.7658989257812,977.6607211914062,986.4661254882812,995.2715297851562,1007.8080375976563,-0.015341733888737922,-0.026783974188980965,-0.036031812239862425,-0.04527965029074377,-0.058446063786913985,963.3855574116283,990.9934778347498,939.1694933737776,926.4054132932035,988.9686279296875,1,0,942.4209594726562,0
2021-07-09,950.0651388442453,951.7487141684176,940.1004093189325,942.4209594726562,9037675,-0.010226434230574233,-0.025225868246174565,-0.027171622283168495,-0.018690893851883383,-0.015799726920975643,959.9707153320312,0.98171844663688,3.4034790039062273,958.2689758300781,0.9834618288213975,-17.174414062499977,981.333529663086,0.9603472529836117,-9.867572021484307,947.8716711425782,0.994249525715489,6.651163330078134,0.009937575636285662,978.3668212890625,942.4209594726562,0.03814204412062336,0.011325083403675605,1023.7771606445312,942.4209594726562,0.08632681643392026,0.013003295319831971,1023.7771606445312,942.4209594726562,0.08632681643392026,40.704579205817836,0,0,-2.8845096260951095,3.3690898550067834,-6.253599481101893,-1,-1.5799726920975679,-6.413926207822134,-15.1290283203125,1036.9970341728847,925.6700251532874,981.333529663086,0.11344461964712282,0.1504660411420928,1,21310186.9,0.4241011607458028,-0.1920157955059515,-644423.1000000015,0,20.946900652593875,0,2.616716467731722,8.399996581215925,0,1,-97.38328353226828,18.72295206473704,1.9866867217399016,964.1385571009678,967.0230667270629,-1,952.1581420898438,-0.008269927357148266,960.0980834960938,-0.0069418911670856565,966.8095703125,-0.011812799376551886,968.7432861328125,0.014823871339492367,957.5499877929688,-0.022776895936586716,4,7,3,0,0,0.4609827544174067,-0.0043370426274771424,-117.41275054533237,0.00011581522058345634,6.124656889454162,-1.2233238806093776,0.23722539693913258,961.6210229492187,973.4990283203125,983.0990600585938,992.699091796875,1006.36693359375,-0.020373128678405173,-0.032976843877757546,-0.04316340821696013,-0.053349972556162716,-0.06785287771706132,959.9957584687351,987.6036788918566,948.3514856246783,935.5874055441041,984.759765625,0,0,948.2905883789062,1
2021-07-12,946.3112426024383,956.2077909534229,943.9224517127791,948.2905883789062,8585292,0.0062282452944748545,-0.012298217567721648,-0.030741264171784577,-0.006601707770131582,-0.0009108121127208157,953.95546875,0.9940616930698907,-8.454113769531205,958.1825256347656,0.9896763539396565,-13.299981689453148,977.6752319335938,0.9699443715101873,-11.945571899414062,948.7501110839844,0.9995156546495124,5.232103271484448,0.00985808991201887,978.3668212890625,942.4209594726562,0.03814204412062336,0.010794360888876295,1023.7771606445312,942.4209594726562,0.08632681643392026,0.011648119990078904,1023.7771606445312,942.4209594726562,0.08632681643392026,43.25555398261237,0,0,-3.93506767150609,1.9082583497042092,-5.843326021210299,-1,-0.09108121127207798,-7.162904295193512,-0.864501953125,1031.9088849508723,923.4415789163152,977.6752319335938,0.11094410750289371,0.22909216031118454,1,20722829.7,0.4142914903170777,-0.050055240977353144,-1000066.0,0,20.68262845473138,0,9.756061389862577,6.272405686671234,0,1,-90.24393861013742,18.370372023024867,1.9372091475070783,961.7004080668045,965.6354757383106,-1,942.4209594726562,-0.010226434230574233,952.1581420898438,-0.008269927357148266,960.0980834960938,-0.0069418911670856565,978.3668212890625,0.009934040621501383,949.1550903320312,-0.008767059232371421,0,7,3,0,0,0.4669160601365882,0.0025803090251083137,-170.21353209006443,6.722992741300719e-05,9.909508307333729,-1.6302650501268108,0.22325575567091235,961.6210229492187,973.4990283203125,983.0990600585938,992.699091796875,1006.36693359375,-0.014057330879030173,-0.02658303293350179,-0.036706545552869244,-0.0468300581722367,-0.06124319478286155,959.9957584687351,987.6036788918566,948.3514856246783,935.5874055441041,988.5818481445312,0,0,955.3887939453125,1
